Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
25.12.2025 06:15;25.12.2025 06:30;484,72;127,34;1.089,68;2.538,24;1,96;9,90;-;0,01;67,85;407,74;0,05;51,61
25.12.2025 06:30;25.12.2025 06:45;483,70;127,67;1.092,36;2.536,35;1,96;9,91;-;0,01;67,85;408,80;0,05;51,61
25.12.2025 06:45;25.12.2025 07:00;484,02;128,37;1.090,29;2.541,28;2,22;9,92;-;0,01;67,85;408,86;0,05;51,61
25.12.2025 07:00;25.12.2025 07:15;490,11;127,69;1.076,75;2.547,71;2,38;9,93;-;0,01;67,95;417,96;0,05;51,61
25.12.2025 07:15;25.12.2025 07:30;498,06;127,36;1.059,86;2.574,61;2,66;9,93;-;0,01;67,95;417,95;0,05;50,62
25.12.2025 07:30;25.12.2025 07:45;502,38;128,59;1.046,83;2.506,32;2,90;9,94;-;0,01;67,95;417,90;0,06;50,62
25.12.2025 07:45;25.12.2025 08:00;507,78;140,18;1.029,99;2.487,88;5,32;9,95;-;0,01;67,95;419,78;0,07;50,62
25.12.2025 08:00;25.12.2025 08:15;520,24;148,28;993,77;2.439,14;8,20;9,94;-;0,01;69,43;421,97;0,07;50,62
25.12.2025 08:15;25.12.2025 08:30;528,93;140,59;971,80;2.407,40;32,88;9,94;-;0,01;69,43;423,78;0,07;50,62
25.12.2025 08:30;25.12.2025 08:45;532,03;133,49;960,31;2.379,02;88,74;9,94;-;0,01;69,43;423,84;0,98;50,62
25.12.2025 08:45;25.12.2025 09:00;536,82;133,75;961,01;2.311,84;183,70;9,93;-;0,01;69,43;423,73;15,11;50,62
25.12.2025 09:00;25.12.2025 09:15;537,36;142,44;965,89;2.240,89;315,31;9,94;-;0,01;71,65;423,60;27,94;50,61
25.12.2025 09:15;25.12.2025 09:30;538,68;151,16;948,88;2.074,01;470,80;9,93;-;0,01;71,65;423,70;60,13;50,61
25.12.2025 09:30;25.12.2025 09:45;537,63;176,83;937,51;1.953,56;636,15;9,91;-;0,01;71,65;424,06;88,87;50,61
25.12.2025 09:45;25.12.2025 10:00;541,13;175,35;940,26;1.850,49;810,19;9,90;-;0,01;71,65;424,12;84,50;50,61
25.12.2025 10:00;25.12.2025 10:15;528,32;141,32;939,25;1.766,39;982,36;9,91;-;0,01;70,10;423,48;67,17;50,59
25.12.2025 10:15;25.12.2025 10:30;529,68;139,12;917,11;1.677,23;1.164,12;9,91;-;0,01;70,10;423,73;29,72;50,59
25.12.2025 10:30;25.12.2025 10:45;527,31;136,48;882,82;1.568,48;1.343,98;9,91;-;0,01;70,10;421,31;0,70;50,59
25.12.2025 10:45;25.12.2025 11:00;517,64;137,93;870,76;1.444,14;1.510,69;9,93;-;0,01;70,10;424,47;0,06;50,59
25.12.2025 11:00;25.12.2025 11:15;503,35;143,19;863,59;1.361,19;1.661,04;9,92;-;0,01;71,28;406,31;0,06;50,57
25.12.2025 11:15;25.12.2025 11:30;500,10;144,38;798,08;1.323,52;1.786,68;9,91;-;0,01;71,28;406,33;0,06;50,57
25.12.2025 11:30;25.12.2025 11:45;496,50;143,62;775,89;1.313,40;1.880,46;9,91;-;0,01;71,28;406,37;0,06;50,57
25.12.2025 11:45;25.12.2025 12:00;495,96;145,92;752,01;1.307,37;1.944,87;9,91;-;0,01;71,28;406,33;0,06;50,57
25.12.2025 12:00;25.12.2025 12:15;486,37;146,12;734,40;1.311,38;1.984,03;9,90;-;0,01;69,33;409,85;0,05;50,55
25.12.2025 12:15;25.12.2025 12:30;483,91;146,05;702,81;1.301,17;2.003,34;9,88;-;0,01;69,33;409,86;0,05;50,55
25.12.2025 12:30;25.12.2025 12:45;484,90;146,65;655,33;1.282,91;1.984,99;9,90;-;0,01;69,33;409,84;0,05;50,55
25.12.2025 12:45;25.12.2025 13:00;483,93;147,46;607,32;1.271,35;1.925,26;9,88;-;0,01;69,08;409,80;0,05;50,55
25.12.2025 13:00;25.12.2025 13:15;483,80;144,31;583,44;1.259,03;1.857,30;9,88;-;0,01;67,28;410,46;0,05;50,54
25.12.2025 13:15;25.12.2025 13:30;485,42;145,69;553,75;1.234,28;1.760,79;9,86;-;0,01;67,28;410,41;0,05;50,54
25.12.2025 13:30;25.12.2025 13:45;485,49;144,05;543,79;1.230,52;1.642,66;9,84;-;0,01;67,28;410,45;0,05;50,54
25.12.2025 13:45;25.12.2025 14:00;486,48;138,92;538,22;1.222,11;1.497,72;9,84;-;0,01;67,28;410,47;0,05;50,54
25.12.2025 14:00;25.12.2025 14:15;491,15;144,02;506,74;1.199,19;1.339,20;9,84;-;0,01;63,60;428,26;0,08;50,54
25.12.2025 14:15;25.12.2025 14:30;496,45;138,11;480,39;1.194,10;1.155,25;9,86;-;0,01;63,60;436,78;0,08;50,54
25.12.2025 14:30;25.12.2025 14:45;501,96;134,38;488,26;1.203,41;962,09;9,82;-;0,01;63,35;439,18;0,08;50,54
25.12.2025 14:45;25.12.2025 15:00;511,47;130,86;482,48;1.207,37;760,48;9,84;-;0,01;63,35;449,99;3,38;50,54
25.12.2025 15:00;25.12.2025 15:15;537,05;130,54;481,01;1.204,28;565,92;9,82;-;0,01;64,65;456,32;15,02;50,55
25.12.2025 15:15;25.12.2025 15:30;550,13;162,57;509,47;1.237,25;393,71;9,83;-;0,01;64,65;460,64;21,93;50,55
25.12.2025 15:30;25.12.2025 15:45;555,43;193,39;540,69;1.325,24;241,12;9,83;-;0,01;64,90;461,29;64,06;50,55
25.12.2025 15:45;25.12.2025 16:00;557,12;180,63;558,30;1.451,70;126,52;9,86;-;0,01;65,15;462,25;65,10;50,55
25.12.2025 16:00;25.12.2025 16:15;575,18;155,08;551,49;1.548,43;46,61;9,86;-;0,01;68,43;478,39;89,32;50,57
25.12.2025 16:15;25.12.2025 16:30;580,56;153,95;560,67;1.660,44;14,77;9,88;-;0,01;68,43;477,69;252,10;50,57
25.12.2025 16:30;25.12.2025 16:45;586,17;158,57;554,52;1.770,19;9,69;9,89;-;0,01;68,43;478,89;111,79;50,57
25.12.2025 16:45;25.12.2025 17:00;590,09;157,57;548,10;1.869,03;13,45;9,93;-;0,01;68,43;479,52;240,10;50,57
25.12.2025 17:00;25.12.2025 17:15;590,00;161,42;550,84;1.914,93;7,14;9,92;-;0,01;68,80;492,76;231,51;50,58
25.12.2025 17:15;25.12.2025 17:30;595,66;159,84;543,20;1.965,26;7,23;9,93;-;0,01;68,80;493,67;245,25;50,58
25.12.2025 17:30;25.12.2025 17:45;598,71;160,27;546,03;2.019,67;9,11;9,92;-;0,01;68,80;493,96;248,09;50,58
25.12.2025 17:45;25.12.2025 18:00;598,80;159,78;538,40;2.058,53;8,33;9,94;-;0,01;68,80;493,88;258,99;50,58
25.12.2025 18:00;25.12.2025 18:15;600,20;159,47;534,13;2.075,74;9,33;9,95;-;0,01;66,15;493,43;266,37;50,58
25.12.2025 18:15;25.12.2025 18:30;599,68;159,15;542,84;2.097,79;13,63;9,96;-;0,01;66,15;493,43;235,11;50,58
25.12.2025 18:30;25.12.2025 18:45;594,46;161,59;544,08;2.098,00;6,28;9,98;-;0,01;66,40;492,42;221,04;50,58
25.12.2025 18:45;25.12.2025 19:00;594,69;168,02;560,33;2.073,84;5,97;9,98;-;0,01;65,65;493,52;237,26;50,58
25.12.2025 19:00;25.12.2025 19:15;594,08;132,88;561,96;2.056,08;4,89;9,96;-;0,01;63,43;493,90;214,46;50,59
25.12.2025 19:15;25.12.2025 19:30;595,30;131,34;565,57;2.059,72;6,31;9,95;-;0,01;63,43;493,80;216,41;50,59
25.12.2025 19:30;25.12.2025 19:45;592,63;134,44;589,85;2.022,03;6,09;9,95;-;0,01;63,43;493,83;226,90;50,59
25.12.2025 19:45;25.12.2025 20:00;591,57;130,01;595,74;1.970,26;3,09;9,93;-;0,01;63,43;493,79;212,95;50,59
25.12.2025 20:00;25.12.2025 20:15;579,39;129,25;565,46;1.917,72;2,76;9,92;-;0,01;59,00;478,51;196,56;50,60
25.12.2025 20:15;25.12.2025 20:30;578,11;129,33;512,52;1.850,81;2,65;9,93;-;0,01;59,00;492,76;63,61;50,60
25.12.2025 20:30;25.12.2025 20:45;574,41;130,00;483,61;1.785,38;2,59;9,93;-;0,01;59,00;492,72;178,49;50,60
25.12.2025 20:45;25.12.2025 21:00;568,87;129,58;464,93;1.719,43;2,28;9,94;-;0,01;59,00;492,81;199,83;50,60
25.12.2025 21:00;25.12.2025 21:15;562,37;129,44;449,88;1.667,67;2,67;9,96;-;0,01;55,13;480,49;174,10;50,60
25.12.2025 21:15;25.12.2025 21:30;561,04;128,79;436,82;1.619,53;2,84;9,97;-;0,01;55,13;480,18;91,86;51,59
25.12.2025 21:30;25.12.2025 21:45;557,12;128,60;430,95;1.594,36;4,07;9,99;-;0,01;55,13;480,77;47,37;51,59
25.12.2025 21:45;25.12.2025 22:00;557,50;128,28;410,98;1.567,84;2,10;9,99;-;0,01;54,88;480,48;47,36;51,59
25.12.2025 22:00;25.12.2025 22:15;547,79;129,68;389,39;1.515,70;6,31;10,03;-;0,01;52,23;480,30;41,78;51,59
25.12.2025 22:15;25.12.2025 22:30;544,98;129,73;384,41;1.490,66;2,50;10,04;-;0,01;52,48;479,78;41,67;51,59
25.12.2025 22:30;25.12.2025 22:45;540,71;128,55;377,60;1.470,40;2,33;10,04;-;0,01;52,48;474,47;37,27;51,59
25.12.2025 22:45;25.12.2025 23:00;538,67;128,17;359,40;1.464,66;2,17;10,10;-;0,01;51,23;474,41;26,42;51,59
25.12.2025 23:00;25.12.2025 23:15;527,17;127,67;345,71;1.433,66;3,26;10,10;-;0,01;49,70;463,88;15,64;51,59
25.12.2025 23:15;25.12.2025 23:30;517,73;127,50;341,63;1.395,22;2,15;10,08;-;0,01;49,70;463,36;15,08;51,59
25.12.2025 23:30;25.12.2025 23:45;508,34;127,37;318,00;1.386,17;1,86;10,09;-;0,01;49,70;463,36;0,43;51,59
25.12.2025 23:45;26.12.2025 00:00;506,94;124,57;297,49;1.366,71;1,33;10,11;-;0,01;49,70;463,21;0,08;51,59
26.12.2025 00:00;26.12.2025 00:15;484,54;128,13;281,37;1.336,41;2,11;10,10;-;0,01;45,20;468,05;0,08;51,99
26.12.2025 00:15;26.12.2025 00:30;482,45;129,26;264,56;1.314,54;2,50;10,13;-;0,01;45,20;468,46;0,08;51,99
26.12.2025 00:30;26.12.2025 00:45;479,97;120,50;257,28;1.310,15;2,42;10,11;-;0,01;45,20;465,10;0,08;51,99
26.12.2025 00:45;26.12.2025 01:00;479,59;120,36;254,13;1.284,12;2,28;10,11;-;0,01;45,20;461,84;0,08;51,99
26.12.2025 01:00;26.12.2025 01:15;473,73;120,68;249,40;1.262,59;1,61;10,10;-;0,01;46,50;451,80;0,08;51,59
26.12.2025 01:15;26.12.2025 01:30;471,79;121,67;236,22;1.234,77;1,46;10,10;-;0,01;46,50;452,08;0,08;51,59
26.12.2025 01:30;26.12.2025 01:45;470,34;120,66;216,62;1.205,76;1,18;10,08;-;0,01;46,50;452,18;0,08;51,59
26.12.2025 01:45;26.12.2025 02:00;468,26;120,39;194,88;1.170,99;1,16;10,12;-;0,01;46,50;452,45;0,08;51,59
26.12.2025 02:00;26.12.2025 02:15;463,82;121,84;176,19;1.157,88;1,32;10,07;-;0,01;46,68;452,82;0,08;51,59
26.12.2025 02:15;26.12.2025 02:30;464,16;121,16;160,38;1.154,88;1,66;10,11;-;0,01;46,68;452,76;0,08;51,59
26.12.2025 02:30;26.12.2025 02:45;463,93;120,40;147,21;1.143,20;2,67;10,09;-;0,01;46,68;452,71;0,08;51,59
26.12.2025 02:45;26.12.2025 03:00;464,11;119,82;137,32;1.130,94;1,63;10,11;-;0,01;46,68;452,56;0,08;51,59
26.12.2025 03:00;26.12.2025 03:15;459,81;120,49;127,50;1.130,14;1,55;10,08;-;0,01;48,45;451,72;0,08;51,59
26.12.2025 03:15;26.12.2025 03:30;460,13;120,28;119,52;1.117,20;1,62;10,09;-;0,01;48,45;451,58;0,08;51,59
26.12.2025 03:30;26.12.2025 03:45;458,67;120,74;113,05;1.103,44;1,58;10,09;-;0,01;48,45;451,78;0,08;51,59
26.12.2025 03:45;26.12.2025 04:00;458,17;119,48;101,91;1.098,58;1,42;10,08;-;0,01;48,45;451,80;0,08;51,59
26.12.2025 04:00;26.12.2025 04:15;460,29;119,86;94,58;1.104,95;1,22;10,09;-;0,01;51,45;454,79;0,08;51,59
26.12.2025 04:15;26.12.2025 04:30;461,49;119,39;106,79;1.117,35;1,23;10,08;-;0,01;51,45;454,88;0,08;51,59
26.12.2025 04:30;26.12.2025 04:45;462,05;119,10;135,50;1.123,06;1,14;10,06;-;0,01;51,45;456,35;0,08;51,59
26.12.2025 04:45;26.12.2025 05:00;462,59;118,54;171,30;1.129,14;1,36;10,05;-;0,01;51,45;458,18;0,08;51,59
26.12.2025 05:00;26.12.2025 05:15;464,80;118,23;186,48;1.130,69;1,41;10,04;-;0,01;57,15;468,42;0,08;51,59
26.12.2025 05:15;26.12.2025 05:30;466,42;119,28;190,21;1.133,39;1,36;10,03;-;0,01;57,15;468,41;0,08;51,59
26.12.2025 05:30;26.12.2025 05:45;468,45;119,76;197,86;1.111,58;1,32;10,04;-;0,01;57,15;468,71;0,08;51,59
26.12.2025 05:45;26.12.2025 06:00;469,44;119,63;207,68;1.099,19;1,52;10,04;-;0,01;57,15;468,42;0,08;51,59
26.12.2025 06:00;26.12.2025 06:15;477,85;119,77;191,31;1.120,09;1,65;10,04;-;0,01;61,45;467,77;0,08;51,59
26.12.2025 06:15;26.12.2025 06:30;482,59;119,26;180,14;1.109,55;1,42;10,01;-;0,01;61,45;467,80;0,08;51,59
26.12.2025 06:30;26.12.2025 06:45;486,17;119,64;157,14;1.102,50;1,56;10,02;-;0,01;61,45;467,74;0,08;51,59
26.12.2025 06:45;26.12.2025 07:00;489,44;120,50;141,67;1.094,22;1,83;10,01;-;0,01;61,70;468,89;0,08;51,59
26.12.2025 07:00;26.12.2025 07:15;497,11;122,93;139,78;1.082,30;2,14;10,01;-;0,01;63,73;471,27;0,08;51,59
26.12.2025 07:15;26.12.2025 07:30;502,23;122,50;148,48;1.060,77;2,23;10,00;-;0,01;63,73;471,45;0,08;50,60
26.12.2025 07:30;26.12.2025 07:45;516,33;122,15;152,83;1.073,23;2,47;10,01;-;0,01;63,73;471,58;0,08;50,60
26.12.2025 07:45;26.12.2025 08:00;522,82;121,88;156,82;1.064,94;3,69;10,01;-;0,01;63,73;473,64;0,08;50,60
26.12.2025 08:00;26.12.2025 08:15;531,17;121,04;161,15;1.050,23;7,72;9,99;-;0,01;65,03;489,81;0,08;50,59
26.12.2025 08:15;26.12.2025 08:30;537,83;123,26;165,15;1.044,32;26,97;10,00;-;0,01;65,03;491,80;0,08;50,59
26.12.2025 08:30;26.12.2025 08:45;541,77;122,13;158,35;1.038,51;77,01;10,01;-;0,01;65,03;489,14;0,08;50,59
26.12.2025 08:45;26.12.2025 09:00;543,24;118,20;145,93;1.028,65;155,73;10,01;-;0,01;65,03;488,89;0,08;50,59
26.12.2025 09:00;26.12.2025 09:15;543,57;116,69;131,20;1.021,89;260,11;9,99;-;0,01;66,48;489,45;0,08;50,57
26.12.2025 09:15;26.12.2025 09:30;542,85;114,33;123,24;1.007,32;387,75;10,01;-;0,01;66,48;489,19;0,08;50,57
26.12.2025 09:30;26.12.2025 09:45;537,11;112,14;126,87;961,61;538,39;9,98;-;0,01;66,48;489,48;0,08;50,57
26.12.2025 09:45;26.12.2025 10:00;532,11;112,81;136,75;914,76;696,09;9,95;-;0,01;66,48;489,36;0,08;50,57
26.12.2025 10:00;26.12.2025 10:15;518,89;111,28;139,10;876,75;867,75;9,94;-;0,01;63,93;475,12;0,08;50,53
26.12.2025 10:15;26.12.2025 10:30;509,20;112,53;142,45;827,54;1.036,14;9,95;-;0,01;63,93;475,08;0,06;50,53
26.12.2025 10:30;26.12.2025 10:45;502,91;112,90;135,31;820,16;1.194,16;9,93;-;0,01;63,93;475,20;0,06;50,53
26.12.2025 10:45;26.12.2025 11:00;499,59;115,57;123,98;847,70;1.340,17;9,93;-;0,01;63,68;475,10;0,05;50,53
26.12.2025 11:00;26.12.2025 11:15;489,92;121,65;109,86;804,01;1.486,04;9,92;-;0,01;60,75;472,21;0,05;50,52
26.12.2025 11:15;26.12.2025 11:30;488,42;126,66;98,69;772,03;1.597,27;9,91;-;0,01;60,75;472,10;0,05;50,52
26.12.2025 11:30;26.12.2025 11:45;487,43;128,51;95,60;731,98;1.670,88;9,89;-;0,01;60,50;472,13;0,05;50,52
26.12.2025 11:45;26.12.2025 12:00;490,95;131,61;89,40;698,21;1.723,43;9,90;-;0,01;60,50;469,55;0,05;50,52
26.12.2025 12:00;26.12.2025 12:15;483,23;130,87;85,28;639,59;1.765,03;9,90;-;0,01;58,85;468,76;0,06;50,53
26.12.2025 12:15;26.12.2025 12:30;484,19;132,15;84,74;586,64;1.777,77;9,91;-;0,01;58,85;467,18;0,06;50,53
26.12.2025 12:30;26.12.2025 12:45;483,15;136,16;85,71;541,82;1.764,55;9,93;-;0,01;58,85;486,47;0,05;50,53
26.12.2025 12:45;26.12.2025 13:00;483,05;137,93;75,29;501,01;1.718,85;9,93;-;0,01;58,85;487,95;0,05;50,53
26.12.2025 13:00;26.12.2025 13:15;481,31;138,78;70,88;474,22;1.659,24;9,94;-;0,01;57,68;485,46;0,05;50,53
26.12.2025 13:15;26.12.2025 13:30;484,72;137,34;74,35;466,51;1.576,99;9,94;-;0,01;57,68;485,33;0,05;50,53
26.12.2025 13:30;26.12.2025 13:45;488,12;135,28;82,35;439,69;1.492,79;9,94;-;0,01;57,93;484,44;5,89;50,53
26.12.2025 13:45;26.12.2025 14:00;494,32;132,99;86,36;415,37;1.399,06;9,93;-;0,01;57,93;485,29;14,92;50,53
26.12.2025 14:00;26.12.2025 14:15;503,14;132,62;82,46;400,46;1.261,40;9,94;-;0,01;57,78;493,64;2,14;50,53
26.12.2025 14:15;26.12.2025 14:30;511,01;130,10;84,20;402,99;1.097,93;9,90;-;0,01;57,53;519,03;0,06;50,53
26.12.2025 14:30;26.12.2025 14:45;519,94;127,79;72,55;418,86;925,98;9,92;-;0,01;57,28;530,93;0,06;50,53
26.12.2025 14:45;26.12.2025 15:00;527,37;125,34;64,38;442,97;746,97;9,89;-;0,01;57,28;541,84;0,06;50,53
26.12.2025 15:00;26.12.2025 15:15;534,52;122,93;54,99;470,61;555,72;9,88;-;0,01;58,73;568,65;21,70;50,52
26.12.2025 15:15;26.12.2025 15:30;548,83;123,40;48,18;514,92;381,78;9,89;-;0,01;58,73;596,57;31,06;50,52
26.12.2025 15:30;26.12.2025 15:45;555,14;125,97;53,76;563,83;233,86;9,88;-;0,01;58,73;623,60;43,86;50,52
26.12.2025 15:45;26.12.2025 16:00;558,65;128,47;52,07;596,28;115,26;9,88;-;0,01;58,98;649,98;24,20;50,52
26.12.2025 16:00;26.12.2025 16:15;577,18;130,21;51,45;629,86;38,39;9,88;-;0,01;61,95;687,64;10,97;50,51
26.12.2025 16:15;26.12.2025 16:30;583,12;131,96;47,97;652,79;10,94;9,87;-;0,01;61,95;699,94;6,41;50,51
26.12.2025 16:30;26.12.2025 16:45;589,47;133,18;43,73;664,60;7,56;9,86;-;0,01;61,95;700,26;145,88;50,51
26.12.2025 16:45;26.12.2025 17:00;592,79;136,59;38,61;670,76;7,58;9,86;-;0,01;61,95;700,37;157,21;50,51
26.12.2025 17:00;26.12.2025 17:15;597,52;162,32;31,24;683,68;8,27;9,85;-;0,01;64,30;702,69;191,21;50,52
26.12.2025 17:15;26.12.2025 17:30;599,16;158,30;30,38;713,25;10,05;9,87;-;0,01;64,30;703,80;198,20;50,52
26.12.2025 17:30;26.12.2025 17:45;601,70;158,20;29,57;740,71;8,86;9,88;-;0,01;64,30;703,64;220,03;50,52
26.12.2025 17:45;26.12.2025 18:00;602,94;158,83;28,73;773,68;14,51;9,88;-;0,01;64,30;703,57;221,72;50,52
26.12.2025 18:00;26.12.2025 18:15;602,10;165,95;31,51;795,04;16,85;9,87;-;0,01;63,28;699,79;242,87;50,54
26.12.2025 18:15;26.12.2025 18:30;602,13;173,33;40,77;782,02;7,62;9,87;-;0,01;63,28;698,70;264,86;50,54
26.12.2025 18:30;26.12.2025 18:45;601,61;167,22;43,11;774,50;9,66;9,86;-;0,01;63,28;698,65;147,33;50,54
26.12.2025 18:45;26.12.2025 19:00;599,61;160,56;39,86;778,58;7,55;9,85;-;0,01;63,28;698,77;99,84;50,54
26.12.2025 19:00;26.12.2025 19:15;597,07;162,30;41,51;794,74;6,57;9,87;-;0,01;61,25;699,87;108,34;50,54
26.12.2025 19:15;26.12.2025 19:30;596,79;146,48;43,79;811,96;15,54;9,88;-;0,01;61,25;699,74;100,20;50,54
26.12.2025 19:30;26.12.2025 19:45;592,73;137,54;50,03;826,48;5,15;9,89;-;0,01;61,25;699,81;75,75;50,54
26.12.2025 19:45;26.12.2025 20:00;589,93;132,20;55,37;839,48;7,30;9,88;-;0,01;61,25;699,75;19,92;50,54
26.12.2025 20:00;26.12.2025 20:15;575,70;133,28;60,13;843,53;14,20;9,89;-;0,01;57,10;699,77;6,59;50,55
26.12.2025 20:15;26.12.2025 20:30;573,34;127,33;65,92;851,20;3,74;9,88;-;0,01;57,10;699,74;0,06;50,55
26.12.2025 20:30;26.12.2025 20:45;569,26;126,94;65,74;854,54;2,39;9,90;-;0,01;57,10;699,69;0,06;50,55
26.12.2025 20:45;26.12.2025 21:00;565,87;126,71;63,71;857,68;2,43;9,87;-;0,01;57,10;699,77;0,07;50,55
26.12.2025 21:00;26.12.2025 21:15;559,20;127,06;66,98;874,05;2,93;9,89;-;0,01;53,35;699,81;0,07;50,55
26.12.2025 21:15;26.12.2025 21:30;555,99;126,63;73,70;880,35;2,33;9,89;-;0,01;53,35;699,86;0,07;51,54
26.12.2025 21:30;26.12.2025 21:45;551,60;126,41;77,80;859,76;1,73;9,88;-;0,01;53,35;699,83;0,07;51,54
26.12.2025 21:45;26.12.2025 22:00;545,57;126,56;78,56;838,32;1,23;9,91;-;0,01;53,35;699,50;0,07;51,54
26.12.2025 22:00;26.12.2025 22:15;529,48;127,96;82,17;790,71;3,41;9,91;-;0,01;50,55;698,81;0,07;51,55
26.12.2025 22:15;26.12.2025 22:30;525,01;128,47;82,77;756,91;1,89;9,94;-;0,01;50,55;698,79;0,07;51,55
26.12.2025 22:30;26.12.2025 22:45;521,29;128,28;86,42;738,46;1,41;9,93;-;0,01;50,55;698,39;0,07;51,55
26.12.2025 22:45;26.12.2025 23:00;518,64;127,46;94,47;744,56;1,32;9,96;-;0,01;50,55;697,98;0,07;51,55
26.12.2025 23:00;26.12.2025 23:15;505,03;126,85;98,49;764,69;1,43;9,96;-;0,01;46,53;693,25;0,07;52,07
26.12.2025 23:15;26.12.2025 23:30;497,83;126,59;109,32;770,54;1,49;9,96;-;0,01;46,53;692,82;0,07;52,07
26.12.2025 23:30;26.12.2025 23:45;490,82;125,50;125,49;781,35;1,57;9,94;-;0,01;46,53;692,87;0,07;52,07
26.12.2025 23:45;27.12.2025 00:00;488,52;124,91;130,47;784,87;1,48;9,95;-;0,01;46,53;692,88;0,07;52,07
27.12.2025 00:00;27.12.2025 00:15;472,24;124,84;126,39;784,40;1,43;9,96;-;0,01;42,00;695,50;0,07;39,85
27.12.2025 00:15;27.12.2025 00:30;470,81;122,33;112,79;797,69;1,52;9,97;-;0,01;42,00;700,54;0,06;39,85
27.12.2025 00:30;27.12.2025 00:45;469,28;121,65;117,16;800,09;1,43;9,98;-;0,01;42,00;700,30;0,06;39,85
27.12.2025 00:45;27.12.2025 01:00;468,26;120,83;116,70;794,66;1,50;9,99;-;0,01;42,00;700,41;0,06;39,85
27.12.2025 01:00;27.12.2025 01:15;465,41;119,31;104,92;785,23;1,54;9,96;-;0,01;42,75;690,86;0,06;39,69
27.12.2025 01:15;27.12.2025 01:30;464,78;118,68;113,08;771,75;1,50;9,99;-;0,01;42,75;690,87;0,06;39,69
27.12.2025 01:30;27.12.2025 01:45;463,82;118,29;130,64;762,55;1,61;10,00;-;0,01;42,75;690,92;0,06;39,69
27.12.2025 01:45;27.12.2025 02:00;462,42;117,69;129,75;768,90;1,66;10,03;-;0,01;42,75;690,92;0,06;39,69
27.12.2025 02:00;27.12.2025 02:15;458,86;118,70;145,81;768,52;1,78;10,04;-;0,01;42,75;684,48;0,06;39,70
27.12.2025 02:15;27.12.2025 02:30;459,34;118,41;175,93;774,98;1,60;10,04;-;0,01;42,75;684,58;0,06;39,70
27.12.2025 02:30;27.12.2025 02:45;458,37;118,16;214,47;799,96;1,62;10,04;-;0,01;42,75;684,72;0,06;39,70
27.12.2025 02:45;27.12.2025 03:00;457,72;118,11;229,26;819,98;1,70;10,07;-;0,01;42,75;684,74;0,06;39,70
27.12.2025 03:00;27.12.2025 03:15;456,01;118,28;281,40;842,61;1,61;10,05;-;0,01;42,25;685,35;0,06;39,70
27.12.2025 03:15;27.12.2025 03:30;457,57;119,06;343,08;862,89;1,35;10,06;-;0,01;42,25;685,24;0,07;39,70
27.12.2025 03:30;27.12.2025 03:45;460,75;119,38;373,56;861,38;1,12;10,07;-;0,01;42,25;692,02;0,07;39,70
27.12.2025 03:45;27.12.2025 04:00;461,26;119,01;410,82;867,68;1,07;10,04;-;0,01;42,25;692,00;0,07;39,70
27.12.2025 04:00;27.12.2025 04:15;463,27;118,76;448,85;864,87;1,17;10,03;-;0,01;44,00;693,46;0,07;39,71
27.12.2025 04:15;27.12.2025 04:30;466,28;118,59;476,48;848,64;1,20;10,04;-;0,01;44,00;693,45;0,07;39,71
27.12.2025 04:30;27.12.2025 04:45;468,33;118,59;486,67;845,95;1,39;10,03;-;0,01;44,00;691,65;0,07;39,71
27.12.2025 04:45;27.12.2025 05:00;468,28;119,44;470,11;852,85;1,24;10,03;-;0,01;44,00;695,22;0,07;39,71
27.12.2025 05:00;27.12.2025 05:15;472,04;121,20;526,43;877,24;1,45;10,01;-;0,01;48,25;695,16;0,07;39,70
27.12.2025 05:15;27.12.2025 05:30;474,09;121,05;550,77;922,44;1,46;10,01;-;0,01;48,25;691,25;0,07;39,70
27.12.2025 05:30;27.12.2025 05:45;473,82;122,25;566,97;920,65;1,39;10,01;-;0,01;48,25;691,07;0,07;39,70
27.12.2025 05:45;27.12.2025 06:00;475,44;123,00;625,20;885,93;1,37;9,99;-;0,01;48,25;692,37;0,07;39,70
27.12.2025 06:00;27.12.2025 06:15;483,65;122,43;505,88;947,86;1,51;10,00;-;0,01;49,75;688,65;0,07;39,71
27.12.2025 06:15;27.12.2025 06:30;487,43;122,14;558,09;1.018,73;1,38;10,00;-;0,01;49,75;689,83;0,07;39,71
27.12.2025 06:30;27.12.2025 06:45;491,92;122,61;616,04;1.045,50;1,36;10,02;-;0,01;51,25;689,52;0,07;39,71
27.12.2025 06:45;27.12.2025 07:00;494,42;124,07;585,97;1.063,62;1,54;10,01;-;0,01;55,00;686,15;0,07;39,71
27.12.2025 07:00;27.12.2025 07:15;507,41;125,84;566,07;1.084,78;1,71;10,01;-;0,01;55,00;697,52;0,07;39,70
27.12.2025 07:15;27.12.2025 07:30;514,43;127,16;635,16;1.124,83;1,61;10,00;-;0,01;55,00;702,13;0,07;39,70
